0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.0,0.0,0.0,79.0,102745.58,24764.3,6.0,4.0,139.0,0.0,53.0,4276.0,1998.0,5.0,11.0
0.0,1.0,0.0,79.0,61998.44,4044.55,17.0,20.0,572.0,0.0,133.0,5522.0,2013.0,1.0,14.0
1.0,0.0,0.0,79.0,23869.82,6183.41,22.0,15.0,376.0,1.0,194.0,2596.0,1997.0,10.0,29.0
0.0,1.0,0.0,79.0,100043.5,10959.49,12.0,18.0,464.0,0.0,205.0,1784.0,1987.0,6.0,22.0
0.0,1.0,0.0,79.0,59822.92,16130.57,12.0,18.0,616.0,0.0,26.0,3758.0,2013.0,5.0,20.0
0.0,1.0,0.0,79.0,49108.95,9011.07,12.0,18.0,269.0,0.0,118.0,3423.0,2014.0,1.0,27.0
0.0,1.0,0.0,79.0,29349.93,6183.41,22.0,15.0,651.0,1.0,194.0,7716.0,1998.0,12.0,8.0
0.0,1.0,0.0,79.0,58347.01,12701.61,12.0,18.0,616.0,0.0,26.0,6261.0,2013.0,4.0,8.0
0.0,1.0,0.0,79.0,34925.06,5954.83,11.0,12.0,340.0,0.0,331.0,5901.0,2015.0,5.0,4.0
0.0,1.0,0.0,79.0,99498.48,21398.94,12.0,18.0,268.0,0.0,150.0,57.0,1996.0,4.0,14.0
0.0,1.0,0.0,79.0,138943.36,6183.41,16.0,8.0,157.0,0.0,210.0,1792.0,2012.0,7.0,2.0
1.0,0.0,0.0,79.0,42493.41,5491.62,12.0,18.0,623.0,0.0,26.0,8138.0,2015.0,11.0,9.0
0.0,1.0,0.0,79.0,81012.86,5487.81,19.0,10.0,0.0,0.0,338.0,2046.0,2007.0,2.0,20.0
1.0,0.0,0.0,79.0,106353.71,456.64,8.0,7.0,537.0,0.0,164.0,1067.0,1999.0,8.0,9.0
0.0,1.0,0.0,79.0,64017.77,306.49,19.0,10.0,192.0,0.0,116.0,4708.0,2014.0,1.0,13.0
0.0,1.0,0.0,79.0,49357.85,7821.82,12.0,18.0,623.0,0.0,26.0,970.0,2014.0,5.0,27.0
0.0,1.0,0.0,79.0,76067.46,8198.96,12.0,18.0,623.0,0.0,225.0,1348.0,2005.0,3.0,7.0
0.0,1.0,0.0,79.0,156824.45,37393.82,17.0,20.0,571.0,0.0,129.0,2545.0,1999.0,2.0,8.0
0.0,1.0,0.0,79.0,107769.79,1338.3,31.0,14.0,445.0,0.0,241.0,2748.0,1988.0,3.0,14.0
0.0,1.0,0.0,79.0,132252.84,17165.93,17.0,20.0,572.0,0.0,131.0,439.0,2000.0,9.0,11.0
0.0,1.0,0.0,79.0,112464.17,11863.48,17.0,20.0,580.0,0.0,131.0,265.0,1993.0,9.0,20.0
1.0,0.0,0.0,65.0,61752.96,6086.12,17.0,20.0,186.0,0.0,261.0,719.0,2009.0,11.0,23.0
0.0,1.0,0.0,79.0,55742.18,7618.93,11.0,12.0,33.0,0.0,351.0,8178.0,2006.0,12.0,11.0
1.0,0.0,0.0,79.0,16748.5,6183.41,22.0,15.0,479.0,1.0,188.0,5834.0,2011.0,7.0,19.0
0.0,1.0,0.0,79.0,97328.24,24707.24,17.0,20.0,550.0,0.0,133.0,8082.0,2007.0,9.0,4.0
1.0,0.0,0.0,79.0,64977.42,11597.52,6.0,4.0,416.0,0.0,281.0,2367.0,2013.0,6.0,3.0
1.0,0.0,0.0,79.0,66698.36,6183.41,14.0,17.0,53.0,0.0,134.0,7684.0,2005.0,10.0,3.0
0.0,1.0,0.0,79.0,75790.86,22221.25,12.0,18.0,269.0,0.0,363.0,484.0,2006.0,10.0,30.0
0.0,1.0,0.0,79.0,53556.82,6183.41,31.0,14.0,350.0,0.0,67.0,7460.0,2013.0,5.0,20.0
0.0,1.0,0.0,79.0,96005.66,2674.64,31.0,14.0,454.0,0.0,241.0,8836.0,1995.0,2.0,6.0
0.0,1.0,0.0,79.0,40102.95,1129.48,31.0,14.0,197.0,0.0,244.0,4096.0,2012.0,4.0,30.0
0.0,1.0,0.0,79.0,64399.76,645.66,31.0,14.0,199.0,0.0,292.0,5424.0,2004.0,3.0,22.0
1.0,0.0,0.0,79.0,74587.79,8119.08,34.0,35.0,528.0,0.0,266.0,2030.0,2005.0,2.0,22.0
0.0,1.0,0.0,79.0,40417.68,6183.41,6.0,4.0,459.0,0.0,177.0,1492.0,2013.0,8.0,12.0
0.0,1.0,0.0,52.0,109031.57,7488.9,13.0,13.0,661.0,0.0,310.0,628.0,1982.0,1.0,6.0
1.0,0.0,0.0,79.0,92728.62,22548.02,6.0,4.0,126.0,0.0,196.0,5261.0,2005.0,4.0,4.0
0.0,1.0,0.0,79.0,43902.52,1176.01,11.0,12.0,340.0,0.0,351.0,1769.0,2013.0,6.0,3.0
0.0,1.0,0.0,79.0,90470.86,10392.07,31.0,14.0,282.0,0.0,241.0,4722.0,2003.0,7.0,21.0
1.0,0.0,0.0,79.0,74018.0,7689.24,31.0,14.0,451.0,0.0,243.0,8988.0,1999.0,7.0,19.0
0.0,1.0,0.0,56.0,61863.9,4020.03,31.0,14.0,433.0,0.0,241.0,1796.0,2015.0,6.0,1.0
0.0,1.0,0.0,79.0,73899.47,8333.85,6.0,4.0,137.0,0.0,53.0,8520.0,2006.0,9.0,5.0
0.0,1.0,0.0,79.0,105249.8,19165.61,17.0,20.0,569.0,0.0,133.0,7677.0,2001.0,9.0,4.0
1.0,0.0,0.0,79.0,12660.0,116.55,31.0,14.0,208.0,1.0,68.0,2243.0,2012.0,12.0,17.0
0.0,1.0,0.0,79.0,126373.56,13141.95,31.0,14.0,427.0,0.0,242.0,522.0,1995.0,3.0,6.0
1.0,0.0,0.0,79.0,47800.99,6183.41,19.0,10.0,518.0,1.0,289.0,683.0,2000.0,10.0,9.0
0.0,1.0,0.0,79.0,95694.52,6183.41,20.0,26.0,99.0,0.0,173.0,429.0,1996.0,4.0,22.0
0.0,1.0,0.0,79.0,107218.57,14038.57,17.0,20.0,601.0,0.0,131.0,8559.0,2004.0,6.0,7.0
0.0,1.0,0.0,79.0,29626.08,5083.24,11.0,12.0,481.0,1.0,198.0,3889.0,2016.0,2.0,28.0
1.0,0.0,0.0,79.0,74328.25,6183.41,26.0,25.0,500.0,0.0,6.0,6147.0,2000.0,2.0,28.0
0.0,1.0,0.0,79.0,122563.07,27517.97,6.0,4.0,137.0,0.0,60.0,8219.0,1983.0,6.0,28.0
1.0,0.0,0.0,65.0,103621.6,21794.39,31.0,14.0,348.0,0.0,261.0,6351.0,1993.0,3.0,1.0
1.0,0.0,0.0,79.0,48730.15,6183.41,19.0,10.0,187.0,1.0,320.0,1063.0,1995.0,9.0,22.0
0.0,1.0,0.0,79.0,42617.54,974.86,12.0,18.0,623.0,0.0,26.0,2318.0,2011.0,3.0,7.0
1.0,0.0,0.0,68.0,68508.64,11535.96,31.0,14.0,348.0,0.0,313.0,8370.0,2010.0,1.0,4.0
1.0,0.0,0.0,79.0,77168.28,9929.9,31.0,14.0,433.0,0.0,243.0,6350.0,2002.0,3.0,4.0
1.0,0.0,0.0,79.0,46469.51,6183.41,19.0,10.0,527.0,0.0,251.0,5462.0,2016.0,2.0,8.0
0.0,1.0,0.0,79.0,73269.7,13232.12,6.0,4.0,139.0,0.0,53.0,8382.0,2013.0,2.0,11.0
0.0,1.0,0.0,79.0,101729.95,6183.41,16.0,8.0,514.0,0.0,223.0,7926.0,1993.0,10.0,18.0
0.0,1.0,0.0,34.0,16775.69,6183.41,19.0,10.0,303.0,0.0,158.0,3356.0,2014.0,4.0,8.0
0.0,1.0,0.0,79.0,151751.8,48025.25,17.0,20.0,569.0,0.0,212.0,7719.0,1999.0,2.0,8.0
1.0,0.0,0.0,79.0,77093.97,6183.41,33.0,16.0,660.0,0.0,277.0,1690.0,2016.0,12.0,12.0
0.0,1.0,0.0,57.0,70909.66,13737.43,31.0,14.0,427.0,0.0,241.0,4784.0,2014.0,2.0,24.0
0.0,1.0,0.0,79.0,121591.53,9943.83,13.0,13.0,593.0,0.0,310.0,65.0,1989.0,3.0,13.0
1.0,0.0,0.0,79.0,74874.59,40.51,8.0,7.0,540.0,0.0,248.0,5856.0,2005.0,8.0,22.0
0.0,1.0,0.0,79.0,62166.87,7744.14,17.0,20.0,552.0,0.0,133.0,7612.0,2013.0,1.0,14.0
1.0,0.0,0.0,51.0,73032.92,0.07,13.0,13.0,120.0,0.0,228.0,9123.0,1994.0,11.0,28.0
0.0,1.0,0.0,79.0,91202.93,16258.04,17.0,20.0,186.0,0.0,212.0,3766.0,2008.0,3.0,17.0
0.0,1.0,0.0,79.0,68370.93,110.27,17.0,20.0,554.0,0.0,133.0,1260.0,2006.0,1.0,30.0
0.0,1.0,0.0,79.0,123478.51,28894.51,17.0,20.0,570.0,0.0,212.0,5444.0,1998.0,8.0,17.0
0.0,1.0,0.0,79.0,88670.13,9644.12,17.0,20.0,576.0,0.0,133.0,6966.0,2005.0,11.0,14.0
0.0,1.0,0.0,79.0,70474.82,6183.41,22.0,15.0,498.0,0.0,187.0,3638.0,2015.0,6.0,15.0
0.0,1.0,0.0,79.0,55638.01,327.59,19.0,10.0,303.0,0.0,158.0,5696.0,2012.0,4.0,23.0
0.0,1.0,0.0,79.0,99270.72,23469.87,12.0,18.0,269.0,0.0,363.0,6985.0,1989.0,8.0,14.0
0.0,1.0,0.0,79.0,54730.06,1063.09,31.0,14.0,291.0,0.0,231.0,7199.0,2007.0,8.0,20.0
0.0,1.0,0.0,79.0,73267.73,4418.03,31.0,14.0,361.0,0.0,7.0,6218.0,2007.0,7.0,9.0
0.0,1.0,0.0,79.0,80079.41,1872.77,31.0,14.0,451.0,0.0,241.0,2941.0,2008.0,7.0,14.0
0.0,1.0,0.0,79.0,115089.55,19677.72,31.0,14.0,428.0,0.0,241.0,4080.0,1990.0,6.0,25.0
0.0,1.0,0.0,79.0,90497.62,21589.43,12.0,18.0,623.0,0.0,26.0,7971.0,1993.0,12.0,6.0
0.0,1.0,0.0,79.0,90048.42,6183.41,8.0,7.0,585.0,0.0,249.0,5730.0,1973.0,8.0,20.0
1.0,0.0,0.0,79.0,70774.74,6183.41,22.0,15.0,406.0,0.0,187.0,7811.0,2013.0,11.0,18.0
1.0,0.0,0.0,65.0,55381.47,8183.59,31.0,14.0,348.0,0.0,261.0,6535.0,2014.0,12.0,1.0
1.0,0.0,0.0,79.0,45212.89,533.34,31.0,14.0,353.0,0.0,235.0,6589.0,2007.0,7.0,9.0
0.0,1.0,0.0,79.0,132793.13,6183.41,31.0,14.0,289.0,0.0,211.0,1467.0,2014.0,7.0,14.0
0.0,1.0,0.0,29.0,67403.87,3668.89,17.0,20.0,580.0,0.0,133.0,2761.0,2007.0,9.0,4.0
0.0,1.0,0.0,79.0,95729.87,9486.33,31.0,14.0,444.0,0.0,241.0,9023.0,2002.0,1.0,14.0
0.0,1.0,0.0,79.0,106469.91,6183.41,18.0,11.0,253.0,0.0,311.0,1051.0,1986.0,1.0,6.0
0.0,1.0,0.0,79.0,89788.57,6183.41,33.0,16.0,373.0,0.0,3.0,4904.0,2012.0,3.0,26.0
0.0,1.0,0.0,79.0,91946.92,11407.1,17.0,20.0,566.0,0.0,212.0,2196.0,2004.0,12.0,13.0
0.0,1.0,0.0,79.0,90777.91,2169.55,34.0,35.0,116.0,0.0,78.0,6447.0,1993.0,7.0,26.0
1.0,0.0,0.0,79.0,112443.37,9202.78,1.0,1.0,154.0,0.0,208.0,7188.0,1984.0,10.0,22.0
0.0,1.0,0.0,29.0,53297.67,1162.3,17.0,20.0,564.0,0.0,133.0,4474.0,2014.0,3.0,10.0
1.0,0.0,0.0,79.0,70514.6,6183.41,33.0,16.0,403.0,0.0,301.0,1749.0,1988.0,6.0,28.0
0.0,1.0,0.0,79.0,47314.62,1576.08,11.0,12.0,322.0,0.0,197.0,2939.0,2008.0,6.0,8.0
0.0,1.0,0.0,79.0,88123.94,6183.41,8.0,7.0,540.0,0.0,251.0,7002.0,1989.0,7.0,30.0
0.0,1.0,0.0,79.0,53774.38,5527.78,11.0,12.0,33.0,0.0,350.0,8928.0,2005.0,8.0,31.0
0.0,1.0,0.0,79.0,51947.72,3556.71,12.0,18.0,618.0,0.0,26.0,13.0,2008.0,3.0,2.0
1.0,0.0,0.0,79.0,112584.77,161.37,14.0,17.0,177.0,0.0,304.0,8130.0,2007.0,11.0,13.0
0.0,1.0,0.0,79.0,101749.77,7680.67,17.0,20.0,549.0,0.0,212.0,8524.0,2001.0,2.0,20.0
1.0,0.0,0.0,79.0,71818.32,8198.88,6.0,4.0,124.0,0.0,50.0,6553.0,2003.0,4.0,21.0
0.0,1.0,0.0,79.0,97174.48,5252.38,31.0,14.0,298.0,0.0,241.0,684.0,1997.0,9.0,29.0
1.0,0.0,0.0,79.0,92208.71,7669.38,31.0,14.0,427.0,0.0,241.0,2312.0,2002.0,7.0,22.0
1.0,0.0,0.0,79.0,11956.98,165.39,31.0,14.0,208.0,1.0,68.0,6066.0,2008.0,9.0,15.0
0.0,1.0,0.0,79.0,56160.65,6510.99,12.0,18.0,623.0,0.0,26.0,5098.0,2006.0,10.0,30.0
1.0,0.0,0.0,79.0,55683.53,157.92,11.0,12.0,509.0,0.0,6.0,5117.0,2002.0,6.0,2.0
1.0,0.0,0.0,79.0,59524.56,2207.55,12.0,18.0,618.0,0.0,26.0,6744.0,2008.0,3.0,7.0
0.0,1.0,0.0,79.0,98178.66,5614.39,31.0,14.0,436.0,0.0,241.0,6648.0,1991.0,3.0,4.0
0.0,1.0,0.0,79.0,87566.25,6372.83,17.0,20.0,552.0,0.0,212.0,6098.0,2007.0,3.0,19.0
1.0,0.0,0.0,79.0,104413.39,16635.66,6.0,4.0,139.0,0.0,55.0,6067.0,2001.0,2.0,26.0
0.0,1.0,0.0,79.0,72802.09,18149.37,12.0,18.0,269.0,0.0,118.0,1392.0,2002.0,1.0,28.0
0.0,1.0,0.0,27.0,6213.77,2360.27,12.0,18.0,269.0,0.0,118.0,3185.0,2016.0,10.0,31.0
1.0,0.0,0.0,79.0,40368.18,6183.41,19.0,10.0,518.0,1.0,289.0,745.0,2001.0,10.0,22.0
1.0,0.0,0.0,79.0,57816.45,8210.14,6.0,4.0,416.0,0.0,281.0,7108.0,2013.0,12.0,2.0
1.0,0.0,0.0,79.0,45595.28,33.52,9.0,9.0,211.0,0.0,25.0,8513.0,2000.0,9.0,3.0
1.0,0.0,0.0,79.0,21015.17,6183.41,22.0,15.0,66.0,1.0,192.0,1346.0,2013.0,9.0,26.0
0.0,1.0,0.0,79.0,110418.66,6183.41,13.0,13.0,595.0,0.0,211.0,7605.0,2013.0,4.0,22.0
1.0,0.0,0.0,79.0,48296.78,3905.73,12.0,18.0,618.0,0.0,26.0,2147.0,2008.0,3.0,2.0
1.0,0.0,0.0,79.0,126176.62,6183.41,13.0,13.0,120.0,0.0,211.0,6903.0,2006.0,10.0,30.0
0.0,1.0,0.0,79.0,6842.46,231.49,4.0,2.0,533.0,0.0,352.0,1928.0,2016.0,10.0,3.0
0.0,1.0,0.0,79.0,181817.44,6183.41,12.0,18.0,153.0,0.0,209.0,9024.0,1992.0,9.0,21.0
0.0,1.0,0.0,79.0,52048.04,10086.0,12.0,18.0,616.0,0.0,26.0,1421.0,2007.0,8.0,6.0
1.0,0.0,0.0,79.0,29550.1,6183.41,19.0,10.0,518.0,1.0,289.0,1500.0,2011.0,8.0,1.0
1.0,0.0,0.0,79.0,66389.08,6183.41,19.0,10.0,513.0,0.0,41.0,5993.0,2003.0,11.0,3.0
0.0,1.0,0.0,79.0,102264.5,6183.41,19.0,10.0,77.0,0.0,211.0,6462.0,2002.0,10.0,21.0
1.0,0.0,0.0,79.0,67689.8,6183.41,9.0,9.0,499.0,0.0,250.0,5097.0,2005.0,7.0,21.0
1.0,0.0,0.0,79.0,8639.2,64.17,31.0,14.0,208.0,1.0,68.0,6436.0,2013.0,8.0,26.0
0.0,1.0,0.0,79.0,57838.19,10570.11,12.0,18.0,623.0,0.0,26.0,2433.0,2012.0,1.0,9.0
1.0,0.0,0.0,79.0,18213.08,6183.41,22.0,15.0,144.0,1.0,188.0,4017.0,2003.0,11.0,14.0
1.0,0.0,0.0,79.0,44040.88,4696.5,11.0,12.0,44.0,1.0,198.0,3671.0,2007.0,8.0,19.0
0.0,1.0,0.0,79.0,73653.9,6183.41,19.0,10.0,187.0,0.0,321.0,4792.0,2006.0,7.0,10.0
0.0,1.0,0.0,79.0,58431.24,9178.01,12.0,18.0,623.0,0.0,26.0,2262.0,2006.0,12.0,4.0
0.0,1.0,0.0,79.0,88123.92,6183.41,33.0,16.0,347.0,0.0,277.0,5185.0,1987.0,8.0,5.0
0.0,1.0,0.0,79.0,113955.68,18469.11,31.0,14.0,200.0,0.0,241.0,3343.0,1995.0,10.0,30.0
1.0,0.0,0.0,79.0,77459.73,4345.31,31.0,14.0,439.0,0.0,243.0,4656.0,1990.0,5.0,7.0
0.0,1.0,0.0,79.0,71614.12,445.29,8.0,7.0,217.0,0.0,116.0,8371.0,2004.0,6.0,1.0
0.0,1.0,0.0,79.0,144160.7,6183.41,18.0,11.0,91.0,0.0,210.0,212.0,1996.0,11.0,4.0
1.0,0.0,0.0,79.0,104177.08,4586.79,31.0,14.0,365.0,0.0,242.0,935.0,2002.0,6.0,24.0
1.0,0.0,0.0,79.0,52874.18,1728.38,19.0,10.0,303.0,0.0,158.0,2715.0,2014.0,6.0,30.0
0.0,1.0,0.0,79.0,99571.22,23770.25,12.0,18.0,269.0,0.0,363.0,1276.0,1985.0,5.0,20.0
0.0,1.0,0.0,79.0,125304.28,10136.8,31.0,14.0,439.0,0.0,242.0,1138.0,1990.0,6.0,25.0
0.0,1.0,0.0,54.0,9277.22,0.01,13.0,13.0,594.0,0.0,230.0,8133.0,2016.0,10.0,17.0
0.0,1.0,0.0,79.0,82012.63,16988.97,12.0,18.0,616.0,0.0,26.0,6769.0,1998.0,11.0,16.0
1.0,0.0,0.0,79.0,11522.7,78.49,31.0,14.0,208.0,1.0,68.0,6851.0,2003.0,7.0,28.0
1.0,0.0,0.0,79.0,137882.94,6183.41,16.0,8.0,244.0,0.0,249.0,4860.0,1990.0,5.0,7.0
1.0,0.0,0.0,79.0,64803.44,6183.41,19.0,10.0,4.0,0.0,338.0,7977.0,2014.0,5.0,19.0
0.0,1.0,0.0,79.0,53248.9,6229.25,12.0,18.0,616.0,0.0,26.0,148.0,2003.0,6.0,23.0
1.0,0.0,0.0,79.0,98612.06,6183.41,19.0,10.0,591.0,0.0,43.0,7373.0,2001.0,8.0,13.0
0.0,1.0,0.0,79.0,100834.54,8322.12,31.0,14.0,207.0,0.0,241.0,6738.0,1994.0,1.0,18.0
0.0,1.0,0.0,65.0,49248.07,7153.41,17.0,20.0,186.0,0.0,261.0,8950.0,2015.0,1.0,26.0
1.0,0.0,0.0,79.0,89132.56,2426.99,19.0,10.0,518.0,0.0,43.0,4285.0,2000.0,12.0,4.0
0.0,1.0,0.0,29.0,62062.63,10264.54,17.0,20.0,552.0,0.0,133.0,4469.0,2014.0,3.0,10.0
0.0,1.0,0.0,79.0,86757.87,12935.33,31.0,14.0,285.0,0.0,241.0,5472.0,2007.0,1.0,16.0
0.0,1.0,0.0,79.0,99602.47,4389.12,31.0,14.0,365.0,0.0,241.0,7639.0,1998.0,3.0,16.0
1.0,0.0,0.0,79.0,89858.83,6183.41,19.0,10.0,90.0,0.0,251.0,4797.0,1988.0,7.0,25.0
0.0,1.0,0.0,79.0,53956.72,6183.41,22.0,15.0,498.0,0.0,191.0,3037.0,2007.0,9.0,5.0
1.0,0.0,0.0,79.0,97819.13,6183.41,19.0,10.0,513.0,0.0,249.0,5816.0,2005.0,6.0,27.0
0.0,1.0,0.0,79.0,77321.07,3627.78,31.0,14.0,362.0,0.0,21.0,7939.0,2011.0,11.0,7.0
1.0,0.0,0.0,79.0,137636.08,6183.41,32.0,30.0,487.0,0.0,210.0,4302.0,1995.0,1.0,23.0
0.0,1.0,0.0,79.0,71378.68,6183.41,12.0,18.0,613.0,0.0,345.0,2992.0,2007.0,6.0,25.0
1.0,0.0,0.0,79.0,44396.49,6183.41,19.0,10.0,518.0,1.0,289.0,7169.0,1995.0,8.0,21.0
0.0,1.0,0.0,11.0,56496.62,180.14,19.0,10.0,77.0,0.0,46.0,3136.0,1999.0,5.0,3.0
1.0,0.0,0.0,79.0,119244.91,6183.41,14.0,17.0,54.0,0.0,304.0,4973.0,2005.0,10.0,3.0
1.0,0.0,0.0,79.0,75548.53,19197.94,11.0,12.0,384.0,0.0,197.0,113.0,2002.0,10.0,8.0
0.0,1.0,0.0,79.0,129857.96,13531.75,31.0,14.0,445.0,0.0,242.0,5503.0,1995.0,2.0,6.0
0.0,1.0,0.0,79.0,94775.77,10017.36,6.0,4.0,135.0,0.0,60.0,1733.0,2001.0,2.0,20.0
0.0,1.0,0.0,79.0,52218.92,1304.81,31.0,14.0,445.0,0.0,243.0,8573.0,2007.0,3.0,5.0
0.0,1.0,0.0,79.0,82423.12,1158.89,19.0,10.0,303.0,0.0,158.0,5490.0,2005.0,2.0,22.0
1.0,0.0,0.0,79.0,75211.07,6183.41,19.0,10.0,77.0,0.0,321.0,996.0,2006.0,1.0,9.0
1.0,0.0,0.0,79.0,66812.74,6183.41,19.0,10.0,304.0,0.0,6.0,4472.0,2001.0,12.0,17.0
0.0,1.0,0.0,79.0,137575.91,6183.41,12.0,18.0,629.0,0.0,211.0,5804.0,2001.0,2.0,26.0
1.0,0.0,0.0,79.0,106969.52,6183.41,19.0,10.0,20.0,0.0,249.0,4314.0,1988.0,7.0,7.0
1.0,0.0,0.0,79.0,104134.4,736.96,6.0,4.0,368.0,0.0,302.0,524.0,2000.0,6.0,26.0
0.0,1.0,0.0,79.0,61416.16,13537.15,12.0,18.0,623.0,0.0,26.0,2717.0,2012.0,4.0,16.0
1.0,0.0,0.0,79.0,35111.2,157.67,4.0,2.0,248.0,1.0,251.0,4534.0,2015.0,12.0,14.0
0.0,1.0,0.0,79.0,104122.37,13448.62,17.0,20.0,230.0,0.0,131.0,6385.0,2004.0,12.0,13.0
1.0,0.0,0.0,79.0,162612.96,29018.7,17.0,20.0,553.0,0.0,129.0,3815.0,1989.0,8.0,14.0
0.0,1.0,0.0,79.0,52811.41,10489.04,12.0,18.0,616.0,0.0,26.0,6789.0,2014.0,11.0,10.0
1.0,0.0,0.0,79.0,94039.74,14491.95,31.0,14.0,287.0,0.0,241.0,6333.0,2006.0,1.0,17.0
1.0,0.0,0.0,79.0,70925.37,6183.41,12.0,18.0,462.0,0.0,122.0,1939.0,1995.0,10.0,23.0
0.0,1.0,0.0,79.0,87211.17,20692.16,12.0,18.0,269.0,0.0,119.0,2476.0,1974.0,5.0,20.0
1.0,0.0,0.0,79.0,23376.86,6183.41,22.0,15.0,651.0,1.0,194.0,2275.0,2003.0,1.0,21.0
1.0,0.0,0.0,79.0,101542.69,6183.41,19.0,10.0,78.0,0.0,338.0,4949.0,1990.0,5.0,7.0
1.0,0.0,0.0,79.0,173173.01,956.97,17.0,20.0,279.0,0.0,130.0,9224.0,1988.0,11.0,28.0
0.0,1.0,0.0,79.0,106522.98,10335.19,17.0,20.0,550.0,0.0,212.0,7782.0,1997.0,11.0,17.0
0.0,1.0,0.0,79.0,90312.52,22801.78,9.0,9.0,211.0,0.0,268.0,7147.0,2006.0,11.0,27.0
0.0,1.0,0.0,79.0,67137.33,0.01,22.0,15.0,600.0,0.0,166.0,4917.0,2001.0,1.0,16.0
0.0,1.0,0.0,79.0,68060.65,15588.09,12.0,18.0,623.0,0.0,26.0,3002.0,2006.0,12.0,4.0
0.0,1.0,0.0,79.0,119714.7,24216.59,6.0,4.0,416.0,0.0,282.0,368.0,1994.0,9.0,18.0
0.0,1.0,0.0,79.0,93230.7,27.64,17.0,20.0,583.0,0.0,212.0,9106.0,1995.0,1.0,23.0
0.0,1.0,0.0,79.0,87702.57,26971.43,17.0,20.0,582.0,0.0,133.0,2439.0,2012.0,5.0,3.0
1.0,0.0,0.0,79.0,81847.92,5974.28,31.0,14.0,348.0,0.0,251.0,8356.0,2003.0,6.0,16.0
0.0,1.0,0.0,79.0,72439.44,3542.89,12.0,18.0,616.0,0.0,26.0,5055.0,1990.0,1.0,29.0
0.0,1.0,0.0,79.0,33544.92,6183.41,13.0,13.0,331.0,0.0,224.0,6624.0,2013.0,9.0,23.0
0.0,1.0,0.0,79.0,117083.76,6183.41,8.0,7.0,644.0,0.0,299.0,4387.0,1995.0,4.0,3.0
1.0,0.0,0.0,79.0,97214.35,9828.5,31.0,14.0,421.0,0.0,241.0,6681.0,2006.0,1.0,17.0
1.0,0.0,0.0,79.0,77093.97,6183.41,6.0,4.0,121.0,0.0,248.0,1913.0,2016.0,12.0,12.0
0.0,1.0,0.0,79.0,77131.52,19822.88,12.0,18.0,623.0,0.0,26.0,5080.0,2002.0,12.0,9.0
1.0,0.0,0.0,79.0,93359.95,3737.95,31.0,14.0,254.0,0.0,242.0,2524.0,2006.0,1.0,17.0
0.0,1.0,0.0,79.0,92121.44,7130.93,31.0,14.0,427.0,0.0,241.0,242.0,2006.0,1.0,17.0
0.0,1.0,0.0,79.0,113704.82,6183.41,9.0,9.0,209.0,0.0,299.0,4348.0,2008.0,11.0,24.0
0.0,1.0,0.0,79.0,167888.16,73824.02,9.0,9.0,43.0,0.0,49.0,103.0,2005.0,8.0,22.0
0.0,1.0,0.0,79.0,26838.73,516.4,33.0,16.0,24.0,0.0,312.0,5523.0,2001.0,11.0,27.0
1.0,0.0,0.0,79.0,44921.41,6183.41,31.0,14.0,206.0,0.0,235.0,3738.0,2006.0,2.0,5.0
0.0,1.0,0.0,79.0,66149.68,9526.23,11.0,12.0,320.0,0.0,199.0,5791.0,2000.0,4.0,4.0
1.0,0.0,0.0,79.0,42831.91,6183.41,19.0,10.0,397.0,0.0,244.0,1395.0,2012.0,7.0,16.0
0.0,1.0,0.0,79.0,26196.65,2291.03,31.0,14.0,199.0,0.0,292.0,2752.0,2013.0,8.0,12.0
0.0,1.0,0.0,79.0,48772.54,121.25,31.0,14.0,206.0,0.0,339.0,3664.0,2006.0,2.0,6.0
0.0,1.0,0.0,29.0,0.0,6183.41,17.0,20.0,507.0,0.0,133.0,2537.0,2007.0,3.0,19.0
1.0,0.0,0.0,79.0,18379.35,474.3,31.0,14.0,208.0,1.0,68.0,2791.0,2011.0,12.0,19.0
0.0,1.0,0.0,79.0,38872.04,1877.85,11.0,12.0,530.0,1.0,198.0,190.0,2012.0,5.0,20.0
0.0,1.0,0.0,79.0,132901.16,14700.55,9.0,9.0,212.0,0.0,109.0,5862.0,2000.0,12.0,31.0
0.0,1.0,0.0,79.0,61871.34,4532.71,11.0,12.0,387.0,0.0,199.0,2441.0,2000.0,5.0,24.0
0.0,1.0,0.0,56.0,65514.98,7611.59,31.0,14.0,433.0,0.0,241.0,3859.0,2015.0,2.0,9.0
0.0,1.0,0.0,79.0,70167.5,2997.95,12.0,18.0,623.0,0.0,343.0,767.0,1993.0,12.0,6.0
0.0,1.0,0.0,79.0,75013.13,5933.11,31.0,14.0,427.0,0.0,241.0,6562.0,2008.0,7.0,14.0
1.0,0.0,0.0,79.0,77093.97,6183.41,19.0,10.0,527.0,0.0,225.0,7074.0,2016.0,12.0,12.0
0.0,1.0,0.0,79.0,128126.27,13171.79,31.0,14.0,421.0,0.0,242.0,1232.0,1995.0,9.0,18.0
1.0,0.0,0.0,56.0,59038.94,7145.55,31.0,14.0,439.0,0.0,241.0,585.0,2015.0,6.0,1.0
0.0,1.0,0.0,79.0,82368.18,1799.77,17.0,20.0,571.0,0.0,133.0,5025.0,2006.0,10.0,9.0
0.0,1.0,0.0,15.0,57612.28,4175.65,6.0,4.0,135.0,0.0,53.0,6627.0,2012.0,12.0,17.0
